data;petr4;bbdc3;vale5;ambv4;itub4
2005-11-10;-0,031973203;-0,000948276;-0,02033052;0,008891084;0,003637025
2005-11-11;-0,029569047;0,003969281;-0,002669903;-0,00122399;-0,023554992
2005-11-14;0,007779579;0,025358699;-0,001581893;-0,000122549;0
2005-11-15;;;;;
2005-11-16;;;;;
2005-11-17;0,0159375;0,003833049;0,023975904;0,008373786;0,045495905
2005-11-18;0,005844356;-0,001272804;-0,000470644;0,004934408;-0,032201915
2005-11-21;0,010397554;0,002548853;-0,004708652;0,001197605;-0,001798561
2005-11-22;0,035108959;0,029661017;0,017149616;0,005382775;0,005405405
2005-11-23;0,010233918;0,017283951;0,015697674;0,019631172;0,005555556
2005-11-24;-0,008683068;-0,003236246;-0,014310246;-0,003500583;-0,007663518
2005-11-25;0,000583942;0,000324675;0,001974448;0,006440281;0,013829023
2005-11-28;-0,036766851;0,005842259;-0,019241915;-0,009889471;0,006023029
2005-11-29;0,019388064;0,000322685;0,001181893;0,007050529;-0,0139109
2005-11-30;0,017830609;-0,00483871;-0,008853736;0,006884481;0
2005-12-01;0,02189781;0,02917342;0,027274893;0,036041256;0,023982272
2005-12-02;0,016571429;0,013053103;-0,00057971;-0,006711409;0,012216405
2005-12-05;-0,002529511;0,030793157;-0,012761021;-0,009009009;0,009482759
2005-12-06;0,01155255;0,028968014;-0,017626322;-0,016477273;0,015371477
2005-12-07;-0,007520891;-0,005865103;-0,035287081;-0,027140381;-0,014129521
2005-12-08;0,008700533;-0,041297935;-0,000619963;-0,001199511;-0,038559973
2005-12-09;0,004451864;-0,022307692;0,027295285;0,01783591;0,002661934
2005-12-12;0,005263158;0,007081039;0;0,004672897;0,017699115
2005-12-13;0,00688895;-0,00609375;0,015700483;0,005813954;0,005217391
2005-12-14;0,008483853;0,001257664;0;0,008080925;-0,005190311
2005-12-15;-0,014925373;-0,007379494;-0,017717004;-0,007442746;-0,003478261
2005-12-16;0;0,017083202;0,009563007;0,005199307;-0,003490401
2005-12-19;-0,000275482;-0,004821151;-0,003117506;-0,011494253;-0,012259194
2005-12-20;0,000275558;0;0,00372865;0,019767442;-0,018617021
2005-12-21;0,014049587;0,031411158;0,007429599;0,018129989;0,017163505
2005-12-22;0,002444988;0,003030303;-0,000832639;0,001952959;0,012433393
2005-12-23;-0,006775068;0,000755287;-0,008690476;0,004519774;0
2005-12-26;-0,003001364;-0,027924528;-0,000840639;-0,012384702;-0,023508772
2005-12-27;-0,006568145;0,001552795;-0,004206731;0,027346553;0,013916501
2005-12-28;0,016528926;-0,015503876;0,007845504;-0,002217295;-0,003565062
2005-12-29;0,008401084;0,015590551;0,002994012;-0,002222222;0,007155635
2005-12-30;;;;;
2006-01-02;;;;;
2006-01-03;0,031504332;0,036685757;0,042236764;-0,005555556;0,027482269
2006-01-04;0,004835836;0,007598784;0,011415525;0,017877095;0,028472821
2006-01-05;-0,002026342;0;0,006884876;0,014259056;-0,006711409
2006-01-06;0,03680203;0,012066365;-0,001569331;0,012997976;0,035472973
2006-01-09;-0,000244798;-0,005365127;-0,002020882;-0,009615385;-0,006688418
2006-01-10;0,001714006;-0,003596044;0,006862414;0,001078749;0,001642306
2006-01-11;0,033977023;0,018796993;0,025921788;0,018318966;0,013280866
2006-01-12;0,008274232;0,000738007;0,004138532;0,003174603;-0,004692557
2006-01-13;-0,001172333;0,007079646;0,003362256;-0,003164557;0,006503008
2006-01-16;0,019953052;0,028851787;0,016106367;0;0,006299467
2006-01-17;-0,014959724;0,003558719;-0,004787234;-0,012698413;-0,0035313
2006-01-18;-0,009813084;-0,014184397;-0,014430786;-0,011254019;-0,015141753
2006-01-19;0,031146767;0,041582734;0,029609544;0,022113821;0,048577036
2006-01-20;0,012585812;-0,019201547;-0,0108501;-0,026407891;-0,006395258
2006-01-23;0,010169492;-0,002535211;-0,011395101;-0,017429194;-0,013814757
2006-01-24;0,01901566;0,053374753;0,025315092;0,014412417;0,018624642
2006-01-25;;;;;
2006-01-26;;;;;
2006-01-27;-0,011208791;0,021045752;0,004053633;0,004341676;-0,015151515
2006-01-30;0,029784397;0,030725899;-0,001552795;-0,014073825;0,003846154
2006-01-31;0,014461472;0,015401813;0,01399689;-0,00010989;0,029885057
2006-02-01;-0,005319149;-0,005504587;-0,005112474;0,003956479;0,021003587
2006-02-02;-0,043850267;-0,034101745;-0,03381295;-0,029009305;-0,023181222
2006-02-03;-0,011409396;-0,000254777;-0,017125838;-0,030439684;-0,032835821
2006-02-06;0,026250283;0,011340469;0,003571429;0,023255814;0,013888889
2006-02-07;-0,043439912;-0,047499055;-0,024048312;-0,013636364;-0,024200913
2006-02-08;-0,019594283;-0,007936508;-0,015469613;0,012672811;0,01388239
2006-02-09;-0,007759229;0;0,006734007;0,012514221;0,030769231
2006-02-10;-0,019905213;0,042533333;-0,028428094;0,016505618;0,022238806
2006-02-13;-0,013539652;-0,021614017;-0,024670109;-0,018448308;-0,007154329
2006-02-14;0,00245098;-0,00627451;0,010352941;0,007882883;-0,0125
2006-02-15;0,006112469;0,020784004;0,022356777;0,020670391;0,017125838
2006-02-16;0,047873633;0,056701031;-0,01309795;-0,000547345;0,05124451
2006-02-17;0,020408163;0,001829268;0,00288517;0,015334064;-0,015320334
2006-02-20;0,016136364;-0,012172855;-0,012543153;0,004314995;0,01824611
2006-02-21;-0,014538135;0,021565003;0,018645845;0,004296455;-0,017919155
2006-02-22;-0,011575125;-0,023160434;0,005376959;0,000534759;-0,012729844
2006-02-23;0,010103329;-0,026920227;0,018434228;-0,025120257;-0,011604585
2006-02-24;0,017276654;0,0214467;0,010055866;-0,012061404;-0,004203508
2006-02-27;;;;;
2006-02-28;;;;;
2006-03-01;;;;;
2006-03-02;0,001551075;0,002977064;-0,006696429;-0,003303965;-0,014245416
2006-03-03;0,006637168;-0,0169613;-0,001235955;0,011049724;0,005150951
2006-03-06;-0,027472527;-0,028068044;-0,018112274;0,004371585;-0,024776721
2006-03-07;-0,042937853;-0,02894301;-0,049266728;-0,014145811;-0,017725258
2006-03-08;-0,006375443;-0,023917259;-0,005784526;0;-0,022556391
2006-03-09;-0,028041825;-0,01986755;-0,031515152;-0,007726269;-0,030769231
2006-03-10;0,007579462;0,02027027;0,019399249;0,006674082;0,025396825
2006-03-13;0,011404999;0,00397351;0,016574586;-0,016574586;0,040247678
2006-03-14;0,044145873;0,013060686;0,013888889;0,002247191;0,020386905
2006-03-15;0,012637868;0,011720276;0,021917808;0,052690583;0,009187691
2006-03-16;-0,008395734;0,014287553;-0,011889498;0,001054313;-0,000722543
2006-03-17;-0,020594966;0;0,001533561;-0,010627773;0,003615329
2006-03-20;0,015186916;-0,01142132;0,017196702;0;-0,00259366
2006-03-21;-0,015650173;-0,02182285;-0,013432145;-0,016861991;-0,02484831
2006-03-22;-0,016366612;0,006692913;0,009389671;0,007598282;0,04
2006-03-23;0,007844069;-0,020075609;0;-0,007650273;-0,018518519
2006-03-24;0,001179245;-0,000532127;0,024418605;-0,011013216;0,006531205
2006-03-27;0,003533569;-0,017569546;0,00737798;0,023385301;-0,028118241
2006-03-28;-0,020657277;-0,038070722;0,003492958;-0,031556039;-0,020771513
2006-03-29;0,02852349;0,008450704;0,026835841;0,04494382;-0,003181818
2006-03-30;0,005593102;-0,015363128;0,026353198;-0,007526882;-0,004863961
2006-03-31;-0,00023175;-0,007092199;-0,003728958;0,008667389;-0,022453032
2006-04-03;0,025730181;0,028571429;0,006309486;0,035445757;0,041796924
2006-04-04;-0,007685907;-0,003713149;-0,007970244;0,021784232;0,017254314
2006-04-05;0,018711019;0,018131102;0,007927156;-0,006091371;0,010176991
2006-04-06;0,006802721;-0,009589041;-0,002125624;0,00628192;-0,004088188
2006-04-07;-0,012837838;-0,007053942;-0,009479178;-0,00522763;-0,015540243
2006-04-10;0,00159708;-0,027719738;0;-0,006122449;-0,029039464
2006-04-11;-0,010250569;-0,013180516;-0,017096774;-0,024640657;-0,013803681
2006-04-12;-0,001150748;-0,012775842;0,000984575;-0,002105263;-0,013219285
2006-04-13;-0,001152074;-0,022794118;0,009355272;0,002109705;-0,007092199
2006-04-14;;;;;
2006-04-17;;;;;
2006-04-18;0,047240518;0,022406015;0,030849446;0,015453608;0,015084852
2006-04-19;0,012578616;0,035446389;-0,009483667;0,012193017;0,017801858
2006-04-20;-0,008138788;0,028267045;-0,004787234;0,011033099;-0,008365019
2006-04-21;;;;;
2006-04-24;;;;;
2006-04-25;-0,000217391;-0,005742297;-0,001454092;0,007920083;0,00309119
2006-04-26;0,007827789;0,014227356;-0,016018307;0,000977295;0,024653313
2006-04-27;-0,020496224;-0,005694444;-0,027484144;-0,040424462;-0,019548872
2006-04-28;0,018281938;0;0,005434783;-0,01336074;0,009202454
2006-05-01;;;;;
2006-05-02;;;;;
2006-05-03;-0,002125399;0,005931088;-0,009876287;-0,004081633;0,007446343
2006-05-04;-0,009584665;0,014986376;0,003884922;0,00102459;0,013623188
2006-05-05;0,021075269;0,020268456;0,010354565;0,00716479;0,027738061
2006-05-08;0,00168492;0,051177477;0,004140787;0,017276423;0,024763495
2006-05-09;0,012405383;-0,01126408;0,01443299;0,001998002;0,002579419
2006-05-10;-0,003946002;-0,001265823;-0,003556911;-0,003988036;-0,025050779
2006-05-11;-0,012510425;-0,011406844;-0,003569607;-0,016006006;-0,030555556
2006-05-12;-0,009712838;-0,012820513;-0,015353122;0,002024394;0,00773639
2006-05-15;-0,025586354;-0,025974026;-0,038461538;-0,035532995;-0,047341484
2006-05-16;0,006564551;0;-0,023135135;0,005263158;0,010296971
2006-05-17;-0,029347826;-0,013333333;-0,026117751;-0,031403141;-0,017577548
2006-05-18;-0,025979843;-0,007162162;-0,026136364;0,011880953;-0,018192753
2006-05-19;-0,004828696;-0,006397169;0,009334889;0,009615385;-0,01914242
2006-05-22;-0,006700555;0;-0,012947977;-0,030687831;-0,047619048
2006-05-23;-0,011398;0,005342466;-0,016163036;0,040393013;-0,009672131
2006-05-24;0,009411765;-0,006676659;0,023809524;-0,015739769;-0,011753021
2006-05-25;0,012354312;0,008230453;0,051162791;0,039445629;0,051926298
2006-05-26;0,036150127;0,006802721;0,026327434;-0,014358974;0,041401274
2006-05-29;-0,005555556;-0,001351351;-0,012718258;-0,016649324;-0,014525994
2006-05-30;-0,025698324;-0,041948579;-0,032751092;-0,031746032;-0,047323507
2006-05-31;0,009174312;-0,011440678;-0,005869074;0,016404372;-0,01465798
2006-06-01;0,004318182;0,040148593;0,017029973;0,042411633;0,056617501
2006-06-02;0,011088482;-0,024286002;-0,017637866;0,021320166;0,007824726
2006-06-05;-0,037376902;-0,014225352;-0,019318182;-0,033088722;-0,031055901
2006-06-06;-0,010695187;-0,031290184;-0,023174971;-0,028431579;-0,025641026
2006-06-07;-0,047003525;-0,035545723;-0,046263345;-0,008656649;-0,047039474
2006-06-08;-0,006411837;-0,045725646;-0,007462687;-0,016393443;-0,019675526
2006-06-09;-0,02258625;-0,006410256;0;-0,02;0,00528169
2006-06-12;-0,035043169;-0,061290323;-0,037343358;-0,036281179;-0,043782837
2006-06-13;-0,039473684;-0,007044674;-0,034105702;-0,051176471;-0,035897436
2006-06-14;0,043835616;-0,031147257;0,020485175;-0,003099814;0,00018997
2006-06-15;;;;;
2006-06-16;;;;;
2006-06-19;-0,024317618;-0,003539823;-0,023484849;0,006024096;-0,003508772
2006-06-20;-0,000508647;0,024511545;-0,006982157;0,013772455;0,021126761
2006-06-21;0,028498728;0,017683773;0,0546875;0,013573538;0,039655172
2006-06-22;-0,001484414;-0,011925043;0,017037037;0,002925442;-0,021393035
2006-06-23;0,017096135;0,009310345;0,012138869;-0,013364323;0,018471446
2006-06-26;-0,000243605;0,007857875;0,013432478;-0,007067138;-0,001497504
2006-06-27;-0,010477583;-0,006779661;-0,026035503;-0,003558719;-0,029328445
2006-06-28;0,019453337;-0,020477816;0,022843256;0,016654496;-0,002575107
2006-06-29;0,038647343;0,097560976;0,03801378;0,042154567;0,063683305
2006-06-30;0,004186047;0,015555556;0,008926528;0,011247191;0,021035599
2006-07-03;0,009726725;0,041597116;0,023820327;0,044421729;0,041600609
2006-07-04;-0,004357798;-0,004032536;0,001551075;0,003202162;-0,00761035
2006-07-05;-0,014052062;-0,015151515;-0,02300885;-0,024390244;-0,024539877
2006-07-06;0,00817757;0,003384615;-0,005887681;-0,014130435;0
2006-07-07;-0,00811124;-0,006439742;-0,004100228;0,003307608;-0,00990566
2006-07-10;-0,004205607;-0,01558642;0,00526075;-0,016483517;-0,005717008
2006-07-11;0,027451901;0,008622041;0,004323094;0,005586592;0,022200926
2006-07-12;0,000456725;-0,016164128;-0,010421386;-0,016666667;-0,028125
2006-07-13;-0,004793426;-0,029383886;-0,02014652;0,003389831;-0,025723473
2006-07-14;0,014678899;-0,018554688;-0,000934579;-0,022522523;-0,017326733
2006-07-17;-0,043851718;-0,03814262;-0,03414406;-0,006912442;-0,023509656
2006-07-18;0,001182033;0,010344828;0,001937046;0,001160093;0,000859845
2006-07-19;0,030696576;0,075085324;0,056549058;0,023174971;0,082302406
2006-07-20;-0,02978236;-0,000793651;-0,040256176;-0,012457531;-0,005238927
2006-07-21;-0,008264463;0,005559968;-0,018112488;-0,001146789;-0,002713055
2006-07-24;0,037380952;0,031595577;0,02184466;0,017336395;0,040166427
2006-07-25;0,009869176;0,041347626;0,024228028;0,013429635;0,016153846
2006-07-26;0,004772727;-0,004411765;-0,014146568;-0,013919822;-0,000757002
2006-07-27;0,011988238;-0,011816839;0,00564573;-0,007340486;-0,004545455
2006-07-28;0,008046491;0,015695067;0,029473684;0,004550626;0,01217656
2006-07-31;-0,00443459;-0,000735835;-0,016132697;-0,013590034;0,00075188
2006-08-01;0,002449889;0,001325479;0,002309469;0,004592422;-0,030454259
2006-08-02;0,015329927;0,007839858;0,017741935;0,021725714;-0,001395349
2006-08-03;0,004814004;-0,007154329;0,012225492;0,00110737;-0,014128241
2006-08-04;-0,005008711;0,014558824;0,020800716;0,005586592;0,03007874
2006-08-07;0,012256511;-0,011595883;-0,016213848;-0,017777778;-0,007796973
2006-08-08;-0,001081081;0,011878575;-0,010244989;0,004524887;-0,018027735
2006-08-09;-0,007575758;-0,033333333;-0,02070207;0,005630631;0,000313824
2006-08-10;-0,00261723;0,005847076;-0,013097426;-0,005610302;0,011764706
2006-08-11;-0,007216269;-0,005813087;-0,022118743;-0,003367155;-0,021705426
2006-08-14;-0,024008811;-0,028485757;-0,016666667;-0,002259887;-0,012532446
2006-08-15;0,020085759;0,039969136;-0,010653753;0,022650057;0,047250444
2006-08-16;0,00199115;0,014987387;0,01566324;0,010077519;0,016322759
2006-08-17;-0,020755134;0,007163743;0;0,024010525;0,005909091
2006-08-18;0,012175874;-0,013064305;-0,001204819;-0,006423983;-0,008886881
2006-08-21;-0,012029405;-0,014560965;-0,005790109;0,009698276;-0,027355623
2006-08-22;-0,002254791;-0,009701493;-0,017714147;-0,009060832;0,003125
2006-08-23;-0,031638418;-0,014468727;-0,039031621;-0,009165222;-0,018691589
2006-08-24;0,01050175;-0,012387215;0,01311054;0,004891304;-0,001587302
2006-08-25;0,013856813;-0,015174977;0,002537427;0,011357491;-0,019077901
2006-08-28;-0,005694761;0,037735849;0,027587952;0,012834225;0,041166937
2006-08-29;-0,011454754;-0,000757576;-0,000738916;0,0168849;-0,00373599
2006-08-30;-0,001158749;0,004700531;-0,0019719;-0,007777859;0,00625
2006-08-31;-0,002320186;0,002112889;-0,016547296;0,007849294;0,001708075
2006-09-01;0,020465116;0,030120482;0,037167253;0,018691589;0,035883758
2006-09-04;0,006608933;-0,001275831;0,011864407;-0,011192661;-0,000598802
2006-09-05;-0,012678288;-0,018746339;0,009571668;0,001525742;-0,014379868
2006-09-06;-0,028663151;-0,012089552;-0,019909931;-0,020792589;-0,022644377
2006-09-07;;;;;
2006-09-08;;;;;
2006-09-11;-0,039805825;-0,0131638;-0,042318982;-0,004179728;-0,015264798
2006-09-12;0,001011122;0,030619979;0,001277139;0,004207765;0,043815248
2006-09-13;0,028030303;0,006030299;0,017857143;0,011483684;0,01682073
2006-09-14;-0,028985507;-0,011695906;-0,014786967;0,002066116;-0,013412817
2006-09-15;-0,007083228;0,012573965;-0,00559654;0;0,010422961
2006-09-18;0,03566879;0,00073046;0,012790995;0,007216495;0,003288982
2006-09-19;-0,020664207;-0,00729927;-0,022480424;-0,003070624;-0,009387573
2006-09-20;-0,028636021;-0,002941176;-0,027390181;1,02669E-05;-0,007220217
2006-09-21;-0,000258598;-0,028908555;0,019925611;-0,034917506;-0,03030303
2006-09-22;-0,013450595;-0,006834751;-0,012763741;0,031914894;-0,0125
2006-09-25;0,004195071;0,024621502;-0,012137203;0,007216495;0,004746835
2006-09-26;0,020887728;0,002985075;0,026709402;0,012282497;0,00976378
2006-09-27;0,025575448;0,019196429;0,029916753;-0,001881149;0,002651279
2006-09-28;0,012468828;-0,007154329;0,012376863;0,010204082;0,014154612
2006-09-29;-0,000246305;0,010294118;0,005988024;-0,005050505;-0,001533742
2006-10-02;-0,001970929;0,018777293;0,014136905;0,006091371;0,011893786
2006-10-03;-0,0422118;-0,020830229;-0,036439227;0,0050555;-0,020501139
2006-10-04;0,033762887;0,049635037;0,038071066;0,001997972;0,060620155
2006-10-05;-0,000249314;0,019471488;0,017603912;0,00250501;0,028796959
2006-10-06;0,002493766;-0,001083736;0,001441615;-0,002598701;-0,008951407
2006-10-09;0,016169154;0,001258741;0,013915547;-0,000891873;0,004301075
2006-10-10;0,006119951;0,014108116;0,011121628;0,004001966;0,00856531
2006-10-11;-0,010218978;-0,008264463;0,008190967;-0,012987013;-0,000707714
2006-10-12;;;;;
2006-10-13;;;;;
2006-10-16;0,010804322;0,013208061;0,015496809;-0,013;-0,008737864
2006-10-17;-0,018052256;-0,020292971;-0,01548474;-0,00455927;-0,005176997
2006-10-18;-0,008466376;0,009602195;0,00182357;-0,004569975;0,00281294
2006-10-19;0,019516955;0,001358696;0,012514221;-0,003077678;0,009817672
2006-10-20;-0,016511127;-0,007734057;0,003962531;-0,024615385;-0,009027778
2006-10-23;-0,004379562;0,007657596;0,009070295;0,014721346;0,029432376
2006-10-24;0,023949169;0,013706066;0,033483146;-0,015544041;0,000680735
2006-10-25;0,033412888;-0,012048193;0,015438139;-0,017894737;0,006802721
2006-10-26;0;-0,002439024;-0,006852248;-0,010450161;-0,002702703
2006-10-27;-0,005542725;0,005161641;-0,008193187;-0,008827511;-0,010704607
2006-10-30;-0,013005109;-0,03527027;-0,009130435;-0,000655666;-0,017120942
2006-10-31;0,011764706;-0,004482421;0,01228609;0,02788409;-0,017558528
2006-11-01;0,010714286;0,006050373;0,027308192;0,018085106;0,000340541
2006-11-02;;;;;
2006-11-03;;;;;
2006-11-06;0,020833333;0,016528926;0,02168926;0,004206099;0,008462623
2006-11-07;-0,007256236;-0,001355014;-0,007960808;0,019884817;0
2006-11-08;0,020100503;-0,002713704;0,000205761;-0,00614996;0,014685315
2006-11-09;0,000895656;-0,033333333;0,01830899;-0,003099174;-0,025499655
2006-11-10;0,014541387;-0,000844476;-0,009292929;0,024870466;-0,000848656
2006-11-13;-0,027563396;0,013663896;-0,024469821;0,001021234;0,007502831
2006-11-14;0,010204082;0,031267371;0,005434783;0,020191715;0,029928341
2006-11-15;;;;;
2006-11-16;;;;;
2006-11-17;-0,006849315;0,004125632;-0,002691511;-0,011707317;0,006575342
2006-11-20;;;;;
2006-11-21;;;;;
2006-11-22;0,000450146;0,01589404;0,004667208;0,008907816;0,022068966
2006-11-23;-0,005624297;0,002607562;0,000807918;0,012722343;-0,008097166
2006-11-24;0,002262443;-0,011703511;-0,001210898;-0,001667157;-0,017687075
2006-11-27;-0,008352144;-0,017894737;-0,009698929;-0,025049116;-0,01800554
2006-11-28;0,005235602;-0,007234727;-0,00020404;-0,004534005;0,003808181
2006-11-29;0,032608696;0,012145749;0,030408163;0,012145749;0,025291555
2006-11-30;0,00504386;0,013333333;0,001782531;-0,0005;-0,010552282
2006-12-01;-0,011564477;-0,019736842;-0,016409648;-0,006503252;-0,011444247
2006-12-04;0,018543046;0,016554598;0,050251256;0,017119839;0,03125438
2006-12-05;0,011053316;0,003963012;0,035406699;0,00990099;0,003805382
2006-12-06;-0,001071811;0,013026316;-0,009426987;0;0,011372868
2006-12-07;0,003433476;-0,01039096;-0,015674566;0,004411765;-0,017402945
2006-12-08;0,008768178;0,002756267;-0,012701422;-0,011224988;0,002316076
2006-12-11;-0,001483994;-0,005235602;0,020545315;0,016781836;0,003941824
2006-12-12;-0,004670913;-0,007236842;-0,008654751;0,005825243;-0,000812348
2006-12-13;-0,001706485;0,007289596;0,005124312;0,002702703;0,002710027
2006-12-14;0,008974359;0,013157895;0,01397281;0,005477474;0,012972973
2006-12-15;0,000635324;0,005194805;0,002234637;0,001445682;0,004535752
2006-12-18;0,003174603;-0,016795866;-0,00984764;0,004780115;-0,005312085
2006-12-19;0,007383966;-0,001182654;0,004128354;-0,000951475;-0,002670227
2006-12-20;0,014659686;0,018287068;-0,007288357;0,009305586;0,009370817
2006-12-21;-0,003095975;0,00245478;0,001506024;-0,000951475;0,00265252
2006-12-22;-0,002691511;-0,014177085;0,011278195;0;-0,010582011
2006-12-25;;;;;
2006-12-26;;;;;
2006-12-27;0,018937835;0,025;0,017887088;0,009548486;0,018518518
2006-12-28;0,006060606;0,037523452;-0,009701629;0,001891635;0,005194805
2006-12-29;;;;;
2007-01-01;;;;;
2007-01-02;;;;;
2007-01-03;-0,03468781;-0,010340452;-0,04159132;-0,003317549;0,006004088
2007-01-04;-0,021560575;0,00373494;-0,000188679;0,000474158;-0,009523809
2007-01-05;-0,030640084;-0,040331293;-0,039441404;-0,028436019;-0,038461538
2007-01-08;0,008659883;0,031894934;0,021611002;0,016585366;0,0216
2007-01-09;-0,022966302;-0,025575758;-0,016346154;-0,010067178;-0,021404333
2007-01-10;-0,005931459;-0,00485135;0,027370479;0,003868116;0,000400107
2007-01-11;-0,000883978;0,0125;0,010466223;0,017865765;0,015331289
2007-01-12;-0,00132714;0,019753086;0,027495292;0,026565465;0,004464286
2007-01-15;-0,005758582;0,004842615;-0,004398827;-0,003696858;0,004836601
2007-01-16;-0,015370907;0,008433735;-0,001104566;-0,000918367;0,00559386
2007-01-17;-0,003167421;0,000716846;0,000184298;0,005561694;0,007115136
2007-01-18;-0,016114389;-0,009073543;-0,006817763;-0,004616805;-0,006422608
2007-01-19;0,042214533;0,022891566;0,027829314;-0,007504638;0,02133161
2007-01-22;0,001549358;0,004122497;0,019855596;0,019525007;-0,002531646
2007-01-23;0,032044199;0,001759531;0,040707965;0,00110011;-0,003807107
2007-01-24;0,00856531;0,018735363;0,028911565;0,010897436;0,01133758
2007-01-25;;;;;
2007-01-26;;;;;
2007-01-29;-0,026451613;-0,036351166;-0,015100671;-0,020100825;-0,023212045
2007-01-30;0,022973271;0,003558719;0,000851789;0,013039371;0,006807964
2007-01-31;0,012092421;-0,001182033;0,021276596;0,010600087;0,001531003
2007-02-01;-0,002773629;-0,008284024;0,006666667;0,003663807;0,000305826
2007-02-02;0,011981172;-0,003309469;-0,006622517;0,000455166;0,008917197
2007-02-05;-0,006342495;-0,015450952;0,0015;0,001819836;0,000505051
2007-02-06;-0,015744681;-0,00729927;0,023464803;0,00181653;-0,006183746
2007-02-07;-0,029182879;0,009803922;-0,014634146;-0,00543971;-0,000507936
2007-02-08;0,015364061;0,001334951;0,00330033;-0,015496809;0,006860628
2007-02-09;-0,01754386;-0,012240941;-0,014473684;0,00462963;-0,023974763
2007-02-12;-0,012276786;-0,004294479;-0,005841122;0;-0,010989011
2007-02-13;0,018305085;0,001232286;0,036259862;0,011981567;-0,00130719
2007-02-14;-0,006879716;0,021784615;0,031589179;0,014571949;0,022905759
2007-02-15;-0,011396648;-0,006143098;0,005810301;0,016157989;-0,007037748
2007-02-16;0,002034358;-0,006181069;0;-0,028250883;-0,010309278
2007-02-19;;;;;
2007-02-20;;;;;
2007-02-21;;;;;
2007-02-22;0,016930023;0,012147239;0,01009483;0,027855153;0,014645732
2007-02-23;0,008435072;-0,012607589;-0,015748031;-0,010840108;-0,020806242
2007-02-26;0,00396214;0,010313075;0,006923077;-0,002739726;0,006640106
2007-02-27;-0,065994299;-0,064284846;-0,079297173;-0,04029304;-0,053430079
2007-02-28;0,00657277;0,003896104;0,036508463;-0,017175572;0,014494773
2007-03-01;-0,012360075;0,008796895;-0,021773935;0,012631068;0,004729786
2007-03-02;-0,030460449;-0,031355193;-0,031096563;-0,012473514;-0,03551532
2007-03-05;-0,021675597;-0,035629139;-0,040371622;-0,002912621;-0,018050542
2007-03-06;0,038088125;0,044496032;0,077275128;0,051606621;0,057352941
2007-03-07;-0,010791367;0,00644652;-0,005228758;-0,000925926;-0,013908206
2007-03-08;0,026666667;0,02379085;0,008541393;0,003707136;0,015373766
2007-03-09;0,00377804;0,002298264;0,017915309;0,019390582;0,009862481
2007-03-12;-0,014349565;-0,001019108;0,00832;0;0,004126547
2007-03-13;-0,015990453;-0,011731701;-0,032688036;-0,012681159;-0,039726027
2007-03-14;0,002910502;0,006451613;0,018864829;0,010091743;0,005706134
2007-03-15;-0,009673519;0,006410256;0,0172275;-0,014514078;0,00141844
2007-03-16;-0,017826618;-0,012866242;-0,012345679;-0,004626643;-0,019121813
2007-03-19;0,021879662;0,024648342;0,026762821;0;0,038267148
2007-03-20;0,023600973;0,007808564;0,000468238;0,009259259;0,008344923
2007-03-21;0,029236986;0,036615846;0,008268331;0,01833945;0,037931034
2007-03-22;0,013856813;0,004219409;-0,01052143;-0,004351989;-0,002657807
2007-03-23;0,004100228;0,008043217;-0,000781861;0,014576117;-0,004796802
2007-03-26;0,011796733;0,012504466;0,012676056;0,008948867;0,002811621
2007-03-27;-0,009865471;-0,016231475;-0,011126565;-0,027552429;-0,014018692
2007-03-28;-0,003623188;-0,019607843;-0,023128614;-0,0009249;-0,034529452
2007-03-29;0,047727273;0,007317073;0,015837466;0,016223648;0,004488079
2007-03-30;0,000867679;0,003631961;0,014173228;0,023712456;0,003909523
2007-04-02;-0,00260078;-0,001206273;-0,001552795;-0,000872254;-0,017752797
2007-04-03;-0,00524317;-0,01406346;0,034836703;0,015873016;0,03101983
2007-04-04;0,012769705;0,01004902;0,011421701;-0,017361111;0,011265284
2007-04-05;0,004347826;-0,002669255;0,00371471;0,010600707;0,007743513
2007-04-06;;;;;
2007-04-09;;;;;
2007-04-10;0,01498046;0,007228916;0,006503104;0,001724138;0,003747323
2007-04-11;-0,014117647;0,001435407;0,007342144;-0,006893287;-0,02
2007-04-12;0,013234975;-0,017916866;0,01180758;0,009532145;0,008163265
2007-04-13;0,021627409;-0,007540744;0,005330644;0,005158843;0,013495277
2007-04-16;0,019702368;0,056862745;0,031670966;0,013663535;0,028628495
2007-04-17;-0,018499486;0,003014842;0,005695235;0,00084246;0,025501618
2007-04-18;-0,009842932;0,004393064;-0,010029684;0,00462963;-0,014642767
2007-04-19;-0,015439932;0,010589319;-0,006902381;0,003770423;0,009479887
2007-04-20;0,009667025;0,004555809;0,018439716;0,014198664;0,014593909
2007-04-23;-0,00787234;0,007936508;0,005153203;0;-0,008630394
2007-04-24;-0,002358996;-0,018897638;-0,001108494;0,004930001;-0,015897048
2007-04-25;0,021066208;0,006649851;0,001248439;-0,013104013;0,018589744
2007-04-26;-0,022315789;-0,010250569;-0,025353283;-0,004149378;0,003901825
2007-04-27;-0,007321275;-0,002531646;0,002416489;-0,002083333;0,00225677
2007-04-30;-0,019522777;-0,000692201;-0,003119682;-0,009991606;-0,021766325
2007-05-01;;;;;
2007-05-02;;;;;
2007-05-03;0,01293576;0,016316987;0,029905487;0,032786885;0,024253731
2007-05-04;-0,003896104;0,011791383;0,021777839;-0,012698413;0,011414693
