data,cdi,variacao_cdi,preco_petro,variacao_petro
2008-03-17,11.09,-9.009009009008817e-4,44.5,-0.0530907341864184
2008-03-18,11.09,0,45.005001,0.0113483370786517
2008-03-19,11.1,9.01713255184832e-4,41.900002,-0.068992310432345
2008-03-20,11.11,9.009009009008817e-4,41.625,-0.00656329324280225
2008-03-24,11.1,-9.00090009000881e-4,42.34,0.0171771771771773
2008-03-25,11.1,0,44.785,0.0577468115257438
2008-03-26,11.09,-9.009009009008817e-4,45.25,0.0103829407167579
2008-03-27,11.09,0,44.174999,-0.0237569281767956
2008-03-28,11.09,0,44.07,-0.00237688743354583
2008-03-31,11.15,0.005410279531109152,44.834999,0.01735872475607
2008-04-01,11.14,-8.96860986547066e-4,45.654999,0.0182892833342094
2008-04-02,11.1,-0.0035906642728905673,46.75,0.0239842519764375
2008-04-03,11.15,0.004504504504504569,47.43,0.0145454545454545
2008-04-04,11.13,-0.001793721973094132,47.439999,2.10815939278949e-4
2008-04-07,11.15,0.0017969451931715698,47.275002,-0.0034780144072094
2008-04-08,11.11,-0.0035874439461884237,48.34,0.0225277198296047
2008-04-09,11.1,-9.00090009000881e-4,48.299999,-8.2749275961944e-4
2008-04-10,11.11,9.009009009008817e-4,48.514999,0.00445134584785402
2008-04-11,11.11,0,47.555,-0.0197876743231511
2008-04-14,11.11,0,51.205002,0.0767532751550836
2008-04-15,11.12,9.00090009000881e-4,51.555,0.00683523066750392
2008-04-16,11.12,0,50.825001,-0.0141596159441373
2008-04-17,11.62,0.04496402877697842,51.799999,0.0191834329722886
2008-04-18,11.62,0,52.200001,0.0077220464811206
2008-04-22,11.61,-8.605851979345772e-4,52.805,0.0115900189350571
2008-04-23,11.58,-0.0025839793281653197,52.105,-0.0132563204242023
2008-04-24,11.58,0,51,-0.0212071778140293
2008-04-25,11.59,8.635578583764929e-4,51.5,0.00980392156862745
2008-04-28,11.58,-8.628127696289721e-4,51.849998,0.0067960776699029
2008-04-29,11.57,-8.635578583764929e-4,49.740002,-0.0406942349351682
2008-04-30,11.57,0,50.599998,0.0172898264057167
2008-05-02,11.58,8.643042350907335e-4,51.509998,0.0179841904341578
2008-05-05,11.56,-0.0017271157167529857,52.799999,0.0250437012247602
2008-05-06,11.56,0,54.290001,0.0282197353829495
2008-05-07,11.55,-8.650519031141683e-4,53.810001,-0.00884140709446657
2008-05-08,11.55,0,53.900002,0.00167257012316355
2008-05-09,11.56,8.658008658008473e-4,54.740002,0.0155844150061441
2008-05-12,11.56,0,54.919998,0.00328819863762524
2008-05-13,11.56,0,56.240002,0.0240350336502197
2008-05-14,11.54,-0.0017301038062284904,55.360001,-0.0156472433980354
2008-05-15,11.54,0,56.400002,0.0187861448918688
2008-05-16,11.54,0,57.900002,0.0265957437377396
2008-05-19,11.53,-8.665511265164461e-4,59.689999,0.0309153184485209
2008-05-20,11.55,0.0017346053772767868,61.5,0.0303233545036581
2008-05-21,11.55,0,62.299999,0.0130081138211382
2008-05-23,11.54,-8.658008658010011e-4,59.950001,-0.0377206747627717
2008-05-26,11.55,8.665511265166e-4,61.700001,0.0291909920068225
2008-05-27,11.55,0,59.200001,-0.0405186379170399
2008-05-28,11.54,-8.658008658010011e-4,60.490002,0.0217905570643486
2008-05-29,11.53,-8.665511265164461e-4,58.009998,-0.0409985769218522
2008-05-30,11.55,0.0017346053772767868,57.400002,-0.0105153597833257
2008-06-02,11.56,8.658008658008473e-4,58.439999,0.0181184140028427
2008-06-03,11.54,-0.0017301038062284904,55.490002,-0.050479073416822
2008-06-04,11.53,-8.665511265164461e-4,53.5,-0.0358623522846511
2008-06-05,12.03,0.04336513443191674,56.060001,0.0478504859813084
2008-06-06,12.03,0,56.150002,0.00160544057071995
2008-06-09,12.04,8.312551953449532e-4,55.959999,-0.0033838467182957
2008-06-10,12.06,0.0016611295681064244,54.299999,-0.0296640462770559
2008-06-11,12.07,8.291873963515577e-4,54.400002,0.0018416759086865
2008-06-12,12.08,8.285004142501894e-4,54.540001,0.00257351093479732
2008-06-13,12.07,-8.278145695364062e-4,55.610001,0.0196186281698088
2008-06-16,12.07,0,55.790001,0.00323682785044366
2008-06-17,12.08,8.285004142501894e-4,56.02,0.00412258461870267
2008-06-18,12.06,-0.0016556291390728123,55.299999,-0.012852570510532
2008-06-19,12.06,0,53.389999,-0.0345388794672491
2008-06-20,12.06,0,52.400002,-0.0185427424338405
2008-06-23,12.09,0.0024875621890546734,53.41,0.0192747702566881
2008-06-24,12.08,-8.271298593879062e-4,53.200001,-0.00393182924545958
2008-06-25,12.08,0,54.689999,0.0280074806765511
2008-06-26,12.07,-8.278145695364062e-4,54.799999,0.00201133666138848
2008-06-27,12.07,0,55,0.00364965335127105
2008-06-30,12.09,0.0016570008285003788,56.450001,0.0263636545454545
2008-07-01,12.18,0.007444168734491304,56.299999,-0.00265725416019037
2008-07-02,12.13,-0.004105090311986776,54,-0.0408525584520881
2008-07-03,12.1,-0.0024732069249794836,51.849998,-0.0398148518518519
2008-07-04,12.12,0.001652892561983436,52.599998,0.0144648028723164
2008-07-07,12.11,-8.250825082508075e-4,51.259998,-0.0254752861397446
2008-07-08,12.13,0.0016515276630884683,49.73,-0.0298477967166524
2008-07-10,12.12,-0.0016474464579902264,49.029999,-0.0140760305650513
2008-07-11,12.11,-8.250825082508075e-4,49.459999,0.0087701409090383
2008-07-14,12.09,-0.0016515276630883215,49.599998,0.00283054999657392
2008-07-15,12.08,-8.271298593879062e-4,48.790001,-0.0163305853359108
2008-07-16,12.1,0.0016556291390728123,48.029999,-0.0155770031650543
2008-07-17,12.09,-8.26446280991718e-4,46,-0.0422652309445186
2008-07-18,12.09,0,46.009998,2.17347826087023e-4
2008-07-21,12.1,8.271298593879062e-4,47.029999,0.0221691163733585
2008-07-22,12.08,-0.001652892561983436,45.52,-0.0321071450586251
2008-07-23,12.07,-8.278145695364062e-4,44.009998,-0.0331722759226714
2008-07-24,12.84,0.06379453189726592,41.869999,-0.0486252919166232
2008-07-25,12.84,0,41.709999,-0.00382135189446736
2008-07-28,12.83,-7.788161993769304e-4,42.080002,0.00887084653250644
2008-07-29,12.83,0,42.540001,0.0109315346515429
2008-07-30,12.84,7.794232268121424e-4,44.610001,0.0486600834823676
2008-07-31,12.85,7.788161993769304e-4,43.939999,-0.0150190985200829
2008-08-01,12.88,0.002334630350194641,42.279999,-0.0377787901178606
2008-08-04,12.86,-0.0015527950310560052,40.110001,-0.0513244572214867
2008-08-05,12.87,7.776049766718341e-4,39.650002,-0.0114684365128786
2008-08-06,12.87,0,40.709999,0.0267338448053547
2008-08-07,12.87,0,41.32,0.0149840583390827
2008-08-08,12.86,-7.770007770007605e-4,41,-0.00774443368828655
2008-08-11,12.84,-0.0015552099533436682,39.860001,-0.0278048536585367
2008-08-12,12.84,0,40.200001,0.00852985427672226
2008-08-13,12.85,7.788161993769304e-4,41.25,0.026119377459717
2008-08-14,12.85,0,40.900002,-0.00848479999999999
2008-08-15,12.85,0,40.049999,-0.0207824684213952
2008-08-18,12.88,0.002334630350194641,38.900002,-0.0287140331763803
2008-08-19,12.87,-7.763975155280716e-4,40.040001,0.0293058853827307
2008-08-20,12.86,-7.770007770007605e-4,42,0.048951022753471
2008-08-21,12.86,0,43.310001,0.0311905
2008-08-22,12.84,-0.0015552099533436682,43.110001,-0.00461787105477099
2008-08-25,12.85,7.788161993769304e-4,41.650002,-0.0338668282563945
2008-08-26,12.84,-7.78210116731501e-4,42.009998,0.00864336092949053
2008-08-27,12.84,0,43.200001,0.0283266616675392
2008-08-28,12.84,0,43.299999,0.0023147684649359
2008-08-29,12.82,-0.0015576323987538609,42.66,-0.0147805777085584
2008-09-01,12.84,0.0015600624024960665,41.810001,-0.0199249648382559
2008-09-02,12.83,-7.788161993769304e-4,40.810001,-0.0239177224607098
2008-09-03,12.87,0.0031176929072485697,40.09,-0.0176427586953501
2008-09-04,12.84,-0.0023310023310022816,38.619999,-0.0366675230730856
2008-09-05,12.81,-0.0023364485981307915,38.700001,0.00207151740216255
2008-09-08,12.89,0.006245120999219365,36.900002,-0.0465116008653333
2008-09-09,12.86,-0.0023273855702095527,34.32,-0.0699187495978998
2008-09-10,12.88,0.0015552099533438063,35.110001,0.0230186771561771
2008-09-11,13.63,0.05822981366459627,38.700001,0.102250068292507
2008-09-12,13.59,-0.0029347028613353576,40.419998,0.0444443657766314
2008-09-15,13.59,0,36.400002,-0.0994556209527769
2008-09-16,13.6,7.358351729212499e-4,38.490002,0.0574175792627703
2008-09-17,13.58,-0.0014705882352940864,36.709999,-0.0462458536635044
2008-09-18,13.58,0,39.299999,0.0705529847603645
2008-09-19,13.65,0.005154639175257753,42.880001,0.091094200791201
2008-09-22,13.68,0.002197802197802151,42.98,0.00233206617695734
2008-09-23,13.62,-0.004385964912280738,40.990002,-0.0463005583992555
2008-09-24,13.59,-0.0022026431718061208,42.119999,0.0275676249052148
2008-09-25,13.6,7.358351729212499e-4,44.049999,0.0458214635760082
2008-09-26,13.6,0,43.009998,-0.0236095578571976
2008-09-29,13.58,-0.0014705882352940864,39.5,-0.0816088854503086
2008-09-30,13.59,7.363770250368031e-4,42.220001,0.0688607848101267
2008-10-01,13.58,-7.358351729212499e-4,41.599998,-0.0146850541287293
2008-10-02,13.61,0.0022091310751104092,38.900002,-0.0649037531203727
2008-10-03,13.65,0.0029390154298310745,38.200001,-0.0179948833935793
2008-10-06,13.75,0.0073260073260073,37.150002,-0.027486884097202
2008-10-07,13.7,-0.003636363636363688,34.950001,-0.0592194046180671
2008-10-08,13.67,-0.0021897810218977636,33.310001,-0.0469241760536717
2008-10-09,13.65,-0.0014630577907827048,31.040001,-0.0681477013465115
2008-10-10,13.66,7.32600732600717e-4,30.1,-0.0302835363955046
2008-10-13,13.71,0.0036603221083455866,33.610001,0.116611328903654
2008-10-14,13.64,-0.005105762217359612,34,0.0116036592798674
2008-10-15,13.68,0.0029325513196480314,29.290001,-0.138529382352941
2008-10-16,13.66,-0.0014619883040935362,26.75,-0.0867190479098994
2008-10-17,13.64,-0.0014641288433381826,27.42,0.0250467289719627
2008-10-20,13.67,0.0021994134897360233,30.65,0.11779722830051
2008-10-21,13.62,-0.0036576444769568918,30.35,-0.00978792822185961
2008-10-22,13.55,-0.005139500734214281,27.950001,-0.0790773970345964
2008-10-23,13.6,0.0036900369003689247,27,-0.0339893011095062
2008-10-24,13.63,0.00220588235294126,24.25,-0.101851851851852
2008-10-27,13.63,0,22,-0.0927835051546392
2008-10-28,13.64,7.336757153338068e-4,24.190001,0.0995454999999999
2008-10-29,13.62,-0.0014662756598241458,26,0.0748242631325233
2008-10-30,13.57,-0.003671071953010201,28.110001,0.0811538846153846
2008-10-31,13.59,0.001473839351510654,28.610001,0.0177872636859743
2008-11-03,13.58,-7.358351729212499e-4,28.190001,-0.0146801812415177
2008-11-04,13.56,-0.0014727540500736062,31,0.0996806988406989
2008-11-05,13.56,0,29.809999,-0.038387129032258
2008-11-06,13.5,-0.004424778761061983,27.77,-0.0684333803567052
2008-11-07,13.49,-7.40740740740725e-4,28.209999,0.015844400432121
2008-11-10,13.5,7.412898443291168e-4,29.290001,0.0382843686027781
2008-11-11,13.46,-0.0029629629629629,28.75,-0.0184363599031629
2008-11-12,13.4,-0.004457652303120394,24.940001,-0.132521704347826
2008-11-13,13.24,-0.011940298507462697,25.629999,0.0276663180566834
2008-11-14,13.25,7.55287009063428e-4,25.1,-0.0206788537135721
2008-11-17,13.28,0.002264150943396178,25.059999,-0.00159366533864543
2008-11-18,13.25,-0.002259036144578265,23.299999,-0.0702314473356524
2008-11-19,12.92,-0.024905660377358495,22.299999,-0.0429184567776162
2008-11-21,13.08,0.016317016317016386,20.209999,-0.0937219772969496
2008-11-24,13.16,0.006116207951070342,22.709999,0.123701144171259
2008-11-25,13.14,-0.0015197568389057428,23.1,0.017173096308811
2008-11-26,13.15,7.610350076103338e-4,24.219999,0.0484848051948052
2008-11-27,13.22,0.0053231939163498315,23.620001,-0.0247728333927678
2008-11-28,13.36,0.010590015128592948,23.75,0.00550376776021312
2008-12-01,13.47,0.008233532934131827,21.76,-0.0837894736842105
2008-12-02,13.48,7.423904974016174e-4,21.639999,-0.00551475183823539
2008-12-03,13.46,-0.0014836795252225203,22.84,0.055452913837935
2008-12-04,13.47,7.429420505200436e-4,21.790001,-0.045971935201401
2008-12-05,13.46,-7.423904974016174e-4,21.5,-0.0133089025558099
2008-12-08,13.46,0,24.459999,0.137674372093023
2008-12-09,13.47,7.429420505200436e-4,24.200001,-0.0106295180142894
2008-12-10,13.46,-7.423904974016174e-4,26.66,0.101652847039139
2008-12-11,13.46,0,26.93,0.0101275318829707
2008-12-12,13.45,-7.429420505201755e-4,27.6,0.0248793167471222
2008-12-15,13.46,7.434944237919378e-4,27.75,0.0054347826086956
2008-12-16,13.46,0,28.85,0.0396396396396397
2008-12-17,13.48,0.0014858841010400871,29.639999,0.0273829809358751
2008-12-18,13.5,0.0014836795252225203,28.1,-0.0519567831294461
2008-12-19,13.46,-0.0029629629629629,27.889999,-0.0074733451957296
2008-12-22,13.51,0.0037147102526002176,26.120001,-0.0634635375928124
2008-12-23,13.47,-0.0029607698001479755,25.889999,-0.00880558924940313
2008-12-26,13.51,-7.396449704141854e-4,26.85,0.0370799937072227
2008-12-29,13.59,0.005921539600296082,27.09,0.00893854748603346
2008-12-30,13.61,0.0014716703458424998,27.49,0.0147655961609449
2009-01-02,13.62,0,29.860001,0.0862132048017462
2009-01-05,13.59,-0.0022026431718061208,30.52,0.0221031137942694
2009-01-06,13.6,7.358351729212499e-4,31.02,0.0163826998689384
2009-01-07,13.61,7.352941176470432e-4,29.4,-0.0522243713733076
2009-01-08,13.6,-7.34753857457736e-4,30.950001,0.0527211224489797
2009-01-09,13.61,7.352941176470432e-4,30.9,-0.00161554114327821
2009-01-12,13.6,-7.34753857457736e-4,28.639999,-0.0731391909385113
2009-01-13,13.6,0,28.74,0.00349165514984826
2009-01-14,13.6,0,27.68,-0.0368823938761308
2009-01-15,13.62,0.0014705882352940864,28.59,0.0328757225433526
2009-01-16,13.61,-7.342143906020401e-4,29,0.0143406785589367
2009-01-19,13.38,-0.01689933872152819,28.469999,-0.0182758965517241
2009-01-20,13.45,0.0052316890881912185,27.450001,-0.0358271175211492
2009-01-21,13.61,0.011895910780669157,29.01,0.0568305625926936
2009-01-22,12.61,-0.07347538574577517,28.309999,-0.0241296449500172
2009-01-23,12.61,0,28.24,-0.00247258927843843
2009-01-26,12.62,7.930214115780957e-4,28.59,0.0123937677053825
2009-01-27,12.62,0,28.35,-0.00839454354669459
2009-01-28,12.62,0,30.450001,0.0740741093474426
2009-01-29,12.62,0,30.02,-0.0141215430501957
2009-01-30,12.61,-7.92393026941346e-4,30.370001,0.0116589273817455
2009-02-02,12.63,0.0015860428231563323,29.76,-0.0200856430659978
2009-02-03,12.62,-7.917656373714618e-4,30.91,0.0386424731182795
2009-02-04,12.63,7.923930269414869e-4,31.16,0.00808799741184083
2009-02-05,12.63,0,31.5,0.0109114249037227
2009-02-06,12.63,0,33.200001,0.0539682857142857
2009-02-09,12.62,-7.917656373714618e-4,33.610001,0.0123493972183915
2009-02-10,12.63,7.923930269414869e-4,33.380001,-0.00684320122454019
2009-02-11,12.62,-7.917656373714618e-4,33,-0.0113840919297756
2009-02-12,12.63,7.923930269414869e-4,32.75,-0.00757575757575758
2009-02-13,12.62,-7.917656373714618e-4,33.919998,0.0357251297709924
2009-02-16,12.63,7.923930269414869e-4,34.25,0.00972883312080385
2009-02-17,12.62,-7.917656373714618e-4,32.310001,-0.0566423065693431
2009-02-18,12.62,0,31.57,-0.0229031562085064
2009-02-19,12.62,0,32.200001,0.019955685777637
2009-02-20,12.62,0,31.5,-0.021739160815554
2009-02-25,12.62,0,32.25,0.0238095238095238
2009-02-26,12.62,0,32.5,0.00775193798449612
2009-02-27,12.6,-0.001584786053882692,32.700001,0.00615387692307693
2009-03-02,12.61,7.936507936507767e-4,30.68,-0.0617737289977453
2009-03-03,12.62,7.930214115780957e-4,30.5,-0.0058670143415906
2009-03-04,12.62,0,32.509998,0.0659015737704919
2009-03-05,12.62,0,32.099998,-0.0126115049284224
2009-03-06,12.62,0,31.51,-0.0183800011451713
2009-03-09,12.62,0,31.59,0.00253887654712784
2009-03-10,12.62,0,33.32,0.054764165875277
2009-03-11,12.6,-0.001584786053882692,33.529999,0.00630249099639845
2009-03-12,11.12,-0.1174603174603175,34.299999,0.0229645100794665
2009-03-13,11.12,0,34.400002,0.00291553944360176
2009-03-16,11.05,-0.006294964028776845,33.599998,-0.0232559288804693
2009-03-17,11.02,-0.0027149321266969353,34.599998,0.0297619065334468
2009-03-18,11.11,0.008166969147005432,35,0.0115607521133383
2009-03-19,11.13,0.0018001800180019218,36.32,0.0377142857142857
2009-03-20,11.13,0,36.32,0
2009-03-23,11.13,0,38.970001,0.072962582599119
2009-03-24,11.12,-8.984725965859445e-4,38.150002,-0.0210418008457327
2009-03-25,11.12,0,38.330002,0.00471821731490341
2009-03-26,11.12,0,38.18,-0.00391343574675526
2009-03-27,11.1,-0.0017985611510790984,37.049999,-0.0295966736511262
2009-03-30,11.03,-0.006306306306306332,35.779999,-0.0342780036242377
2009-03-31,11.08,0.004533091568449748,35.380001,-0.0111793742643759
2009-04-01,11.13,0.004512635379061436,36.599998,0.0344826728523834
2009-04-02,11.13,0,38.400002,0.0491804398459257
2009-04-03,11.13,0,38.5,0.00260411444770236
2009-04-06,11.13,0,38.07,-0.0111688311688312
2009-04-07,11.13,0,37.720001,-0.0091935644864722
2009-04-08,11.13,0,37.599998,-0.0031814156102489
2009-04-09,11.13,0,38.799999,0.0319149219103682
2009-04-13,11.03,-0.008984725965858168,38.900002,0.00257739697364428
2009-04-14,11.02,-9.066183136899172e-4,38.580002,-0.00822622065674959
2009-04-15,11.13,0.00998185117967343,37.599998,-0.0254018649351029
2009-04-16,11.13,0,37.799999,0.00531917581484979
2009-04-17,11.06,-0.006289308176100654,37.349998,-0.0119047886747299
2009-04-20,11.07,9.041591320072139e-4,36.200001,-0.0307897472979784
2009-04-22,11.12,0.004516711833784908,35.790001,-0.0113259665379568
2009-04-23,11.13,8.99280575539709e-4,36.509998,0.0201172668310349
2009-04-24,11.13,0,36.599998,0.00246507819584094
2009-04-27,11.13,0,35.709999,-0.024316913897099
2009-04-28,11.12,-8.984725965859445e-4,35.799999,0.00252030250686919
2009-04-29,10.99,-0.0116906474820143,36.91,0.0310056153912182
2009-04-30,10.12,-0.07916287534121938,36.84,-0.00189650501219163
2009-05-04,10.13,9.881422924902731e-4,40,0.0857763300760042
2009-05-05,10.13,0,40.5,0.0125
2009-05-06,10.13,0,41.049999,0.0135802222222222
2009-05-07,10.13,0,40.259998,-0.0192448482154652
2009-05-08,10.12,-9.871668311946262e-4,41.66,0.0347740206047699
2009-05-11,10.12,0,41.299999,-0.00864140662505994
2009-05-12,10.12,0,40.450001,-0.0205810658736335
2009-05-13,10.12,0,39.349998,-0.0271941402424193
2009-05-14,10.12,0,39.52,0.0043202543491871
2009-05-15,10.13,9.881422924902731e-4,38.98,-0.0136639676113362
2009-05-18,10.13,0,40.849998,0.0479732683427399
2009-05-19,10.13,0,41,0.00367201976362399
2009-05-20,10.13,0,41.5,0.0121951219512195
2009-05-21,10.02,-0.010858835143139308,40.700001,-0.0192770843373494
2009-05-22,9.99,-0.0029940119760478406,41.200001,0.0122850119831692
2009-05-25,9.98,-0.0010010010010009797,41.369999,0.00412616494839405
2009-05-26,10.12,0.014028056112224328,42.349998,0.0236886396830708
2009-05-27,10.12,0,42.490002,0.00330587973109226
2009-05-28,10.1,-0.0019762845849801954,43.5,0.0237702507050954
2009-05-29,10.01,-0.008910891089108898,43.16,-0.00781609195402307
2009-06-01,10,-9.990009990009777e-4,44.400002,0.0287303521779426
2009-06-02,10.1,0.009999999999999964,43.099998,-0.0292793680504789
2009-06-03,10.05,-0.004950495049504845,41.189999,-0.0443155240981681
2009-06-04,10.09,0.003980099502487477,42.48,0.0313183061742729
2009-06-05,10.1,9.910802775024566e-4,42.34,-0.00329566854990568
2009-06-08,10.01,-0.008910891089108898,42.400002,0.00141714690599899
2009-06-09,9.9,-0.010989010989010933,42,-0.00943400898896186
2009-06-10,9.94,0.0040404040404039545,42.349998,0.0083332857142857
2009-06-12,9.11,-0.08350100603621731,42.240002,-0.0025973082690583
2009-06-15,9.01,-0.010976948408342442,41.400002,-0.0198863626947744
2009-06-16,8.99,-0.0022197558268589983,40.5,-0.0217391776937595
2009-06-17,8.99,0,39.669998,-0.0204938765432099
2009-06-18,9,0.0011123470522802878,39.349998,-0.00806654943617593
2009-06-19,9.01,0.0011111111111110875,39.84,0.0124524021576826
2009-06-22,8.98,-0.0033296337402884974,38.200001,-0.0411646335341366
2009-06-23,8.98,0,38.720001,0.0136125650886764
2009-06-24,8.97,-0.0011135857461024262,38.209999,-0.0131715389160243
2009-06-25,8.99,0.0022296544035673993,39.75,0.0403036126747869
2009-06-26,9.12,0.014460511679643937,39.810001,0.00150945911949685
2009-06-29,9.11,-0.0010964912280701522,40.75,0.0236121320368718
2009-06-30,8.96,-0.016465422612513565,40.09,-0.0161963190184048
2009-07-01,9.08,0.013392857142857054,39.060001,-0.0256921676228487
2009-07-02,9.1,0.0022026431718061203,38.23,-0.0212493850166569
2009-07-03,9.11,0.0010989010989010755,37.900002,-0.00863191211090757
2009-07-06,9.12,0.0010976948408342247,36.509998,-0.0366755653469358
2009-07-07,9.12,0,36.150002,-0.0098602032243333
2009-07-08,9.02,-0.010964912280701716,35.639999,-0.0141079660244555
2009-07-09,9.01,-0.0011086474501108411,35.639999,0
2009-07-10,9.13,0.013318534961154383,36.470001,0.0232884967252665
2009-07-13,9.12,-0.001095290251916929,36.400002,-0.00191935832411967
2009-07-14,9,-0.013157894736842021,36.25,-0.00412093383950915
2009-07-15,8.96,-0.00444444444444435,37.599998,0.037241324137931
2009-07-16,9.13,0.018973214285714277,38,0.0106383516296996
2009-07-17,9.13,0,38.799999,0.0210526052631579
2009-07-20,9.13,0,39.599998,0.0206185314592405
2009-07-21,9.12,-0.001095290251916929,39.540001,-0.00151507583409481
2009-07-22,9,-0.013157894736842021,39.18,-0.00910472915769519
2009-07-23,8.62,-0.04222222222222231,40.200001,0.0260337161817254
2009-07-24,8.62,0,40.150002,-0.00124375618796626
2009-07-27,8.62,0,40.099998,-0.00124542957681549
2009-07-28,8.51,-0.012761020881670469,39.290001,-0.020199427441368
2009-07-29,8.62,0.012925969447708512,37.849998,-0.0366506226355148
2009-07-30,8.61,-0.0011600928074245694,38.220001,0.00977550910306532
2009-07-31,8.61,0,38.549999,0.00863417036540622
2009-08-03,8.63,0.0023228803716610165,39.75,0.0311284314170799
2009-08-04,8.61,-0.002317497103128777,39.09,-0.0166037735849056
2009-08-05,8.61,0,39.349998,0.0066512663085187
2009-08-06,8.62,0.001161440185830405,38.799999,-0.0139771036328896
2009-08-07,8.62,0,39.040001,0.00618561871612412
2009-08-10,8.62,0,39.099998,0.00153680836227445
2009-08-11,8.62,0,37.860001,-0.0317134798830425
2009-08-12,8.62,0,38.700001,0.0221870041683307
2009-08-13,8.62,0,39.299999,0.0155038238887901
2009-08-14,8.62,0,39.099998,-0.00508908409895889
2009-08-17,8.62,0,38.700001,-0.0102301028250692
2009-08-18,8.62,0,38.900002,0.00516798436258439
2009-08-19,8.63,0.0011600928074247754,39.400002,0.0128534697761712
2009-08-20,8.63,0,39.799999,0.0101522076064869
2009-08-21,8.62,-0.0011587485515644916,40.610001,0.0203518095565781
2009-08-24,8.62,0,40.34,-0.00664863317782222
2009-08-25,8.62,0,40.110001,-0.00570151214675276
2009-08-26,8.62,0,39.869999,-0.00598359496425834
2009-08-27,8.62,0,39.299999,-0.0142964638649728
2009-08-28,8.62,0,39.290001,-2.54402042096822e-4
2009-08-31,8.62,0,37.529999,-0.0447951630237933
2009-09-01,8.62,0,37.330002,-0.00532899028321307
2009-09-02,8.62,0,37.860001,0.0141976686741136
2009-09-03,8.62,0,37.77,-0.00237720543113546
2009-09-04,8.62,0,38.450001,0.0180037331215249
2009-09-08,8.62,0,39.279999,0.0215864233657626
2009-09-09,8.63,0.0011600928074247754,39.799999,0.0132382895427264
2009-09-10,8.63,0,40.169998,0.00929645752001149
2009-09-11,8.63,0,39.75,-0.0104555145857861
2009-09-14,8.63,0,39.860001,0.0027673207547169
2009-09-15,8.62,-0.0011587485515644916,40.279999,0.0105368286368081
2009-09-16,8.63,0.0011600928074247754,41,0.0178749011389003
2009-09-17,8.62,-0.0011587485515644916,41.049999,0.00121948780487804
2009-09-18,8.63,0.0011600928074247754,41.09,9.74445821545665e-4
2009-09-21,8.62,-0.0011587485515644916,41.150002,0.00146025797030901
2009-09-22,8.63,0.0011600928074247754,41.330002,0.0043742403706323
2009-09-23,8.63,0,40.459999,-0.0210501562521095
2009-09-24,8.62,-0.0011587485515644916,39.650002,-0.0200196989624247
2009-09-25,8.62,0,39.75,0.00252201752726266
2009-09-28,8.62,0,40.799999,0.0264150691823899
2009-09-29,8.59,-0.003480278422273708,40.84,9.80416690696579e-4
2009-09-30,8.6,0.0011641443538998588,40.849998,2.44809010773652e-4
2009-10-01,8.62,0.0023255813953487877,39.990002,-0.0210525346904546
2009-10-02,8.62,0,39.82,-0.00425111256558568
2009-10-05,8.62,0,39.970001,0.00376697639377205
2009-10-06,8.62,0,40.32,0.00875654218772716
2009-10-07,8.62,0,40.5,0.00446428571428571
2009-10-08,8.61,-0.0011600928074245694,41.549999,0.0259259012345679
2009-10-09,8.61,0,41.599998,0.00120334539598905
2009-10-13,8.61,0,41.830002,0.00552894257350688
2009-10-14,8.61,0,42.450001,0.0148218735442566
2009-10-15,8.61,0,43.049999,0.0141342281711607
2009-10-16,8.62,0.001161440185830405,42.799999,-0.00580720106404648
2009-10-19,8.62,0,43.98,0.0275701174665915
2009-10-20,8.62,0,43.200001,-0.0177353115052296
2009-10-21,8.62,0,43,-0.0046296526706099
2009-10-22,8.62,0,43.16,0.00372093023255806
2009-10-23,8.62,0,42.41,-0.0173772011121409
2009-10-26,8.62,0,42.599998,0.00448002829521346
2009-10-27,8.62,0,41.529999,-0.0251173485970587
2009-10-28,8.61,-0.0011600928074245694,40.25,-0.0308210698488097
2009-10-29,8.62,0.001161440185830405,41.799999,0.0385092919254658
2009-10-30,8.62,0,40.5,-0.0311004552894846
2009-11-03,8.63,0.0011600928074247754,41.049999,0.0135802222222222
2009-11-04,8.63,0,41.200001,0.003654129199857
2009-11-05,8.63,0,42.18,0.0237863829178062
2009-11-06,8.63,0,41.599998,-0.013750640113798
2009-11-09,8.63,0,42.700001,0.0264423810789607
2009-11-10,8.63,0,43.299999,0.0140514750807617
2009-11-11,8.64,0.0011587485515642858,43.599998,0.00692838353183333
2009-11-12,8.63,-0.0011574074074073826,42.400002,-0.0275228452992131
2009-11-13,8.63,0,42.799999,0.00943389106443908
2009-11-16,8.63,0,43,0.00467292066992806
2009-11-17,8.62,-0.0011587485515644916,44.150002,0.0267442325581395
2009-11-18,8.62,0,43.779999,-0.00838058852183074
2009-11-19,8.62,0,43.900002,0.0027410462023995
2009-11-23,8.61,-0.002317497103128777,44,0.00227785866615677
2009-11-24,8.64,0.0034843205574914215,44.279999,0.00636361363636356
2009-11-25,8.65,0.0011574074074073826,44.849998,0.0128726064334374
2009-11-26,8.65,0,43.599998,-0.0278706812874328
2009-11-27,8.6,-0.005780346820809331,44.23,0.0144495878187884
2009-11-30,8.62,0.0023255813953487877,44.110001,-0.00271306805335745
2009-12-01,8.6,-0.002320185614849139,45.099998,0.0224438217537107
2009-12-02,8.63,0.003488372093023388,44.599998,-0.0110864749927483
2009-12-03,8.63,0,44.02,-0.0130044400450421
